Site Name,Cat_No,Trench,X coordinate,Y coordinate,Quantity,Activity category,act_cat,Material,Material detail original,Type,Sub-type,Description,Inventory number,Date,Period original,Period,Camp,Building,Gender ,Gender code,Height (cm),Length (cm),Rim diam. (cm),Base diam. (cm),Wall diam. (cm),Diam. (cm),Width (cm),Max. dim. (cm),Weight (g),Surface,Fragment section,Hardness,Fabric,Colour,Published illustration,Published references
Vetera,E0194,58,487.71924,2398.22705,1,tableware and serving?/toilet?,ZTS_T,Glass,Millifiori,Indeterminate fragments,,Wall sherd of a vessel.,19303,,,,,north gateway,N/A,U,,,,,,,,0.3,,,,,,Transparent grey-green with opaque light reddish brown and orange-yellow pattern,,
Vetera,E0195,2000,-2239.581524,-1511.634302,1,tableware and serving?/toilet?,ZTS_T,Glass,Millifiori,Indeterminate fragments,,Wall sherd of a vessel.,24118,,,,,2000,N/A,U,,,,,,,,0.3,,,,,,Transparent green with opaque light reddish brown and yellow pattern,,"Bonner Jahrb. 122, 1912: 398"
Vetera,E0196,2000,-2239.581524,-1511.634302,1,tableware and serving?/toilet?,ZTS_T,Glass,Millifiori,Indeterminate fragments,,Wall sherd of a vessel.,30972,,,,,2000,N/A,U,,,,,,,,0.3,,,,,,Transparent emerald green with opaque light reddish brown and yellow pattern,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0197,628,26.75,700.52539,1,tableware and serving?/toilet?,ZTS_T,Glass,Millifiori,Indeterminate fragments,,Wall sherd of a vessel.,31668,,,,,M,N/A,U,,,,,,,,0.3,,,,,,"Opaque blue-black with opaque yellow-olive and light reddish brown, twisted pattern",,"Bonner Jahrb. 132, 1927: 298"
Vetera,E0198,1108,1753.75,-116.97461,1,tableware and serving?/toilet?,ZTS_T,Glass,Millifiori,Indeterminate fragments,,Base sherd of a vessel.,33805,,,,,U,N/A,U,,,,,,,,0.3,,,,,,Transparent emerald green with opaque light reddish brown and yellow pattern,,
Vetera,E0199,1110,1602.75,-210.72461,1,tableware and serving?/toilet?,ZTS_T,Glass,Millifiori,Indeterminate fragments,,Wall sherd of a vessel.,33712,,,,,T,N/A,U,,,,,,,,0.3,,,,,,Transparent green with opaque light reddish brown and orange-yellow pattern,,"Bonner Jahrb. 135, 1930: 196"
Vetera,E0200,1,-346.46875,1666.15527,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Indeterminate fragments,,"Vessel fragment,",18193,,,,,NW area,N/A,U,,,,,,,,,,,,,,,,
Vetera,E0201,16,439.71436,1583.64551,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Indeterminate fragments,,Wall sherd of a vessel.,18854,,,,,N area,N/A,U,,,,,,,,0.2,,,,,,Transparent dark blue with opaque white marbling,,
Vetera,E0202,2000,-2239.581524,-1511.634302,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Indeterminate fragments,,Wall sherd of a vessel.,22546,,,,,2000,N/A,U,,,,,,,,0.2,,,,,,Transparent brown-ochre with opaque white marbling,,"Bonner Jahrb. 122, 1912: 399"
Vetera,E0203,26,-975.82202,1713.59961,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,18938,,,,,Neronian Fortifications,N/A,U,,,,,,,,0.3,,,,,,Transparent bright ultramarine,,
Vetera,E0204,102,1901.4668,1914.61768,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Vessel fragment.,20212a,,,,,Neronian Fortifications,N/A,U,,, ,,,,,,,,,,,Opaque light blue,,"Bonner Jahrb. 119, 1910: 280"
Vetera,E0205,247,869.6665,159.94141,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,"Base sherd of a vessel with offset, up-turned base.",21477a,,,,,P,N/A,U,,,,9,,,,,,,,,,Transparent light cobalt with opaque white dots on the surface.,Pl. 156,"Bonner Jahrb. 122, 1912: 399"
Vetera,E0206,389,195,187.1499,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Rim sherd of a vessel with sloping rim.,21602,,,,,A,N/A,U,,,16,,,,,,,,,,,Transparent brigh violet-ultramarine,Pl. 156,
Vetera,E0207,343,463.52686,863.10889,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,22674,,pre-Claudian,pre_Clau,,G,N/A,U,,,,,,,,0.3,,,,,,Opaque green-grey,,"Bonner Jahrb. 122, 1912: 399"
Vetera,E0208,372,296.00024,234.4834,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Base sherd of a vessel with foot.,25291,,,,,A,N/A,U,,,,ca. 12 ,,,,,,,,,,Transparent blue-green,Pl. 156,"Bonner Jahrb. 124, 1917: 168"
Vetera,E0209,599,73.5,789.27539,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,31653,,,,,M,N/A,U,,,,,,,,0.4,,,,,,Transparent violet-ultramarine with opaque white spiral cord layer,Pl. 156,"Bonner Jahrb. 132, 1927: 298"
Vetera,E0210,918,691,-7.47461,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,34111,,,,,via principalis east,N/A,U,,,7,,,,,,,,,,,"Transparent dark blue, rim opaque white",,"Bonner Jahrb. 136-137, 1932: 307"
Vetera,E0211,975,827.75,-130.72461,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Base sherd of a vessel with foot.,33570,,,,,F,N/A,U,,,,8.5,,,,,,,,,,Transparent bright violet-ultramarine,Pl. 156,
Vetera,E0212,2000,-2239.581524,-1511.634302,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,33770,,,,,2000,N/A,U,,,,,,,,0.3,,,,,,Opaque light blue,,
Vetera,E0213,1185,-711.75,-9.97461,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,34544,,,,,via principalis west,N/A,U,,,,,,,,0.3. ,,,,,,Transparent dark blue,,
Vetera,E0214,1221,-732,-157.97461,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,34521,,,,,Z,N/A,U,,,,,,,,0.3,,,,,,Transparent dark blue,,
Vetera,E0215,1267,-867.375,-91.84961,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,34523,,,,,Z,N/A,U,,,,,,,,0.2,,,,,,Transparent dark blue,,
Vetera,E0216,1523,-394.76562,95.10352,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,34.128.,,,,,a,N/A,U,,,,,,,,0.1,,,,,,Transparent dark blue,,
Vetera,E0217,1,-346.46875,1666.15527,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Vessel fragment.,18218,,,,,NW area,N/A,U,,,,,,,,,,,,,,,,
Vetera,E0218,2,-347.96875,1835.67236,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,18179,,,,,NW area,N/A,U,,,,,,,,0.3,,,,,,,,
Vetera,E0219,3,391.70972,2471.73462,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Vessel fragment.,18205,,,,,north gateway,N/A,U,,,,,,,,,,,,,,,,
Vetera,E0220,333,1842.5166,-301.01562,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,22679a,,,,K,Neronian Fortifications,N/A,U,,,,,,,,0.3-0.6,,,,,,,,"Bonner Jahrb. 122, 1912: 399"
Vetera,E0221,945,1152.25,134.27539,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,33568,,,,,S,N/A,U,,,,,,,,,,,,,,Transparent dark violet-ultramarine with opaque white inside,,
Vetera,E0222,2000,-2239.581524,-1511.634302,1,tableware and serving?/toilet?,ZTS_T,Glass,Coloured,Indeterminate fragments,,Wall sherd of a vessel.,33770,,,,,2000,N/A,U,,,,,,,,0.3,,,,,,Transparent dark blue with opaque white Iinside,,
Vetera,E0389,154,2201.75098,-970.98975,1,dress,D,Glass,,Medallions,,Fragment of a phalera with youth's head facing right; above six-pointed star beside remains of head and shoulders of a panther bust.,21190,,,,,Neronian Fortifications-Fortline G,male?/female?,ZMa_Fe,,2.5,,,,,,0.4,,,,,,"Transparent dark blue, underside opaque white ",Pl. 19,"Bonner Jahrb. 119, 1910: 299f, fig. 1, pl. 21.11"
Vetera,E0390,521,-222.25,528.02539,1,dress,D,Glass,,Medallions,,"Medaillon with winged cupid, of porous glass-paste with remains of suspension hole on upper side.",31103,,,,Claudian-Neronian,H,male?/female?,ZMa_Fe,,2.8 preserved,,,,,,1.4,,,,,,Opaque greenish blue ,Pl. 19,
Vetera,E0391,1106,1601.25,-88.97461,1,dress,D,Glass,,Medallions,,Damaged phalera with Medusa head. ,33779,,,,,T,male?/female?,ZMa_Fe,,, ,,,5 - 5.6,,,,,,,,Colourless,Pl. 19,"Bonner Jahrb. 135, 1930: 196, fig. 10 RMX"
Vetera,E0392,24,-1010.32544,1604.08838,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,18883,,,,,Neronian Fortifications,female?/child?,ZFe_Ch,1.5,,,,,,,,,,,,,,,
Vetera,E0393,58,487.71924,2398.22705,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,19481,,,,A-C,north gateway,female?/child?,ZFe_Ch,1.5,,,,,2,,,,,,,,,,
Vetera,E0394,247,869.6665,159.94141,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,21468b,,,,,P,female?/child?,ZFe_Ch,1.7,,,,,1.2,,,,,,,,,,
Vetera,E0395,267,570.6665,405.44189,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,23121,,,,,via principalis west (a-b),female?/child?,ZFe_Ch,1.3,,,,,1.8,,,,,,,,,,
Vetera,E0396,288,513.6665,-155.72461,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,23039,,,,Neronian,central market area (C),female?/child?,ZFe_Ch,1.3,,,,,1.7,,,,,,,,,Pl. 156,"Bonner Jahrb. 122, 1912: 418"
Vetera,E0397,288,513.6665,-155.72461,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,23039,,,,Neronian,central market area (C),female?/child?,ZFe_Ch,1.4,,,,,1.4,,,,,,,,,Pl. 156,"Bonner Jahrb. 122, 1912: 418"
Vetera,E0398,2000,-2239.581524,-1511.634302,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,22550,,,,,2000,female?/child?,ZFe_Ch,1.3,,,,,1.6,,,,,,,,,,
Vetera,E0399,2000,-2239.581524,-1511.634302,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,22550,,,,,2000,female?/child?,ZFe_Ch,1.6,,,,,1.9,,,,,,,,,,
Vetera,E0400,351,425.88159,772.87817,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,22620,,,,,G,female?/child?,ZFe_Ch,1.5,,,,,1.9,,,,,,,,,,
Vetera,E0401,376,331.3335,40.94141,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,23551,,,,,A,female?/child?,ZFe_Ch,1.3,,,,,1.6,,,,,,,,,,
Vetera,E0402,473,-5.83105,46.01221,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,252101,,,,,via principalis west,female?/child?,ZFe_Ch,1.6,,,,,1.8,,,,,,,,,,
Vetera,E0403,473,-5.83105,46.01221,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,25210,,,,,via principalis west,female?/child?,ZFe_Ch,1.4,,,,,1.6,,,,,,,,,,
Vetera,E0404,533,-172.75,687.27539,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,30946,,,,,J,female?/child?,ZFe_Ch,,,,,,,,,,,,,,,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0405,750,717.3335,150.85864,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,32809,,,,,P-F,female?/child?,ZFe_Ch,1.2,,,,,Frag.  1.8 ,,,,,,,,,,
Vetera,E0406,922,981.33203,83.94189,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,33506,,,,,P,female?/child?,ZFe_Ch,1.4,,,,,Frag.  1.5 ,,,,,,,,,,
Vetera,E0407,1028,731.5,-172.97461,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,33494,,,,,F,female?/child?,ZFe_Ch,1.4,,,,,Frag.  1.8 ,,,,,,,,,,
Vetera,E0408,2000,-2239.581524,-1511.634302,1,dress?/horse equipment?,ZD_H,Glass,,"Beads, melon",,,33770,,,,,2000,female?/child?,ZFe_Ch,0.9,,,,,,,,,,,,,,,
Vetera,E0409,14,337.7041,1794.16699,1,dress,D,Glass,,Beads,,"Pierced bead with flat anderside, middle zone with 6 sexagonal faces in opaque white glass with black contours and red lips.",18127,,,,,N area,female?/child?,ZFe_Ch,1.3,, ,,,1.6,,,,,,,,"Middle band in opaque indigo, upper and lower parts opaque dark brown-red",Pl. 19,"Bonner Jahrb. 114-115, 1906: 330 pl. 20,12"
Vetera,E0410,1501,-320.5,153.6084,21,dress,D,Glass,,Beads,,21 pierced chain beads,28848,,,,,a,female,Fe,0.7-1 ,,,,,1.3-1.7 ,,,,,,,,Transparent violet-ultramarine,,
Vetera,E0411,2000,-2239.581524,-1511.634302,1,dress,D,Glass,,Beads,,Pierced bead.,30999,,,,,2000,female?/child?,ZFe_Ch,1.3,,,,,1.4,,,,,,,,Opaque green-grey,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0412,2000,-2239.581524,-1511.634302,1,dress,D,Glass,,Beads,,Pierced bead.,30999,,,,,2000,female?/child?,ZFe_Ch,1.2,,,,,1.9,,,,,,,,Transparent green-grey,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0413,2000,-2239.581524,-1511.634302,1,dress,D,Glass,,Beads,,Pierced bead.,30999t,,,,,2000,female?/child?,ZFe_Ch,0.5,,,,,0.7,,,,,,,,Opaque dark blue,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0414,922,981.33203,83.94189,1,dress,D,Glass,,Beads,,Fragment of a cylindrical bead. ,33507,,,,,P,female?/child?,ZFe_Ch,,1.5 preserved,,,,0.9,,,,,,,,Opaque white and black,,
Vetera,E0415,25,-986.32324,1650.59326,1,gaming,G,Glass,Marbled,Counters,,Gaming counter. ,18904,,,,,Neronian Fortifications,male?/female?,ZMa_Fe,0.6,,,,,1.1,,,,,,,,"Transparent dark blue, opaque white",Pl. 156,
Vetera,E0416,25,-986.32324,1650.59326,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,18952,,,,,Neronian Fortifications,male?/female?,ZMa_Fe,0.6,,,,,1.7,,,,,,,,Opaque black,,
Vetera,E0417,25,-986.32324,1650.59326,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,18953,,,,,Neronian Fortifications,male?/female?,ZMa_Fe,0.5,,,,,1.4,,,,,,,,Opaque dark blue,,
Vetera,E0418,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,22551,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.4,,,,,,,,Opaque light blue,,
Vetera,E0419,288,513.6665,-155.72461,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,23040,,,,Neronian,central market area (C),male?/female?,ZMa_Fe,0.7,,,,,1.7,,,,,,,,Opaque black,Pl. 156,"Bonner Jahrb. 122, 1912: 418"
Vetera,E0420,313,516.00098,24.27441,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,22659,,,,A-C,A,male?/female?,ZMa_Fe,0.7,,,,,1.7,,,,,,,,Opaque black,,
Vetera,E0421,327.1,514.39235,879.63192,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,23417,,,,"B, A-C",G,male?/female?,ZMa_Fe,0.7,,,,,2,,,,,,,,Opaque black,,"Bonner Jahrb. 122, 1912: 360"
Vetera,E0422,327.1,514.39235,879.63192,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,23418,,,,"B, A-C",G,male?/female?,ZMa_Fe,0.6,,,,,1.1,,,,,,,,Opaque black,,"Bonner Jahrb. 122, 1912: 360"
Vetera,E0423,327.1,514.39235,879.63192,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,23418,,,,"B, A-C",G,male?/female?,ZMa_Fe,0.6,,,,,1.5,,,,,,,,Opaque black,,"Bonner Jahrb. 122, 1912: 360"
Vetera,E0424,416,281.16626,721.94214,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,23983c,,,,"B, A-C",G,male?/female?,ZMa_Fe,0.7,,,,,1.9,,,,,,,,Opaque black,,
Vetera,E0424a,497,-269.60034,155.27539,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,26011f,,,,A-C,a,male?/female?,ZMa_Fe,0.7,,,,,1.6,,,,,,,,Opaque black,Pl. 156,
Vetera,E0424b,497,-269.60034,155.27539,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,26011f,,,,A-C,a,male?/female?,ZMa_Fe,0.7,,,,,1.6,,,,,,,,Opaque black,Pl. 156,
Vetera,E0424c,497,-269.60034,155.27539,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,26011g,,,,A-C,a,male?/female?,ZMa_Fe,0.5,,,,,1.2,,,,,,,,Opaque white ,Pl. 156,
Vetera,E0425,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.3,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0426,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.6,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0427,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.5,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0428,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.4,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0429,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,2,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0430,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.6,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0431,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.8,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0432,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.4,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0433,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.8,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0434,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.6,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0435,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.3,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0436,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.9,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0437,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,2,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0438,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.6,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0439,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.5,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0440,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.3,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0441,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.7,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0442,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.4,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926, 374"
Vetera,E0443,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.4,,,,,,,,Opaque black,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0444,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.6,,,,,,,,Opaque white,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0445,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.3,,,,,,,,Opaque white,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0446,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.5,,,,,,,,Opaque white,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0447,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,30999,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.5,,,,,,,,Opaque dark blue,,"Bonner Jahrb. 131, 1926: 374"
Vetera,E0448,922,981.33203,83.94189,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,33504,,,,,P,male?/female?,ZMa_Fe,0.8,,,,,1.8,,,,,,,,Opaque white,,
Vetera,E0449,1109,1676.25,-113.97461,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,33722,,,,,T,male?/female?,ZMa_Fe,0.7,,,,,1.5,,,,,,,,Opaque black,,"Bonner Jahrb. 135, 1930: 196"
Vetera,E0450,1138,1533,82.02539,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,33921,,,,,V,male?/female?,ZMa_Fe,,,,,,,,,,,,,,Opaque black,,
Vetera,E0451,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,33770,,,,,2000,male?/female?,ZMa_Fe,0.6,,,,,1.2,,,,,,,,Opaque black,,
Vetera,E0452,2000,-2239.581524,-1511.634302,1,gaming,G,Glass,Coloured,Counters,,Gaming counter. ,33770,,,,,2000,male?/female?,ZMa_Fe,0.7,,,,,1.4,,,,,,,,Opaque white,,
Vetera,E0453,58,487.71924,2398.22705,1,gaming,G,Glass,Natural,Counters,,Gaming counter. ,19303,,,,,north gateway,male?/female?,ZMa_Fe,0.6,,,,,1.2,,,,,,,,Transparent green-grey,,
Vetera,E0454,327.1,514.39235,879.63192,1,gaming,G,Glass,Natural,Counters,,Gaming counter. ,23418,,,,"B, A-C",G,male?/female?,ZMa_Fe,0.6,,,,,1.1,,,,,,,,Transparent matt greenish blue,,"Bonner Jahrb. 122, 1912: 360"
Vetera,E0455,890,1207.75,104.27539,1,gaming,G,Glass,Natural,Counters,,Gaming counter. ,33450,,,,,S,male?/female?,ZMa_Fe,0.8,,,,,2.2,,,,,,,,Transparent matt greenish blue,,
Vetera,F0001,2000,-2239.581524,-1511.634302,1,dress,D,Glass paste,,Finger-rings,gem,"Nicolopaste' gem with Isis facing right, situla and sistrum in her hands; lower part broken. ",28477,,,,,2000,male?/female?,ZMa_Fe,,1 x 0.9 preserved,,,,,,0.2,,,,,,"Above  lgith violet-blue, beneath blue-black",,"Platz-horster, Die antiken Gemmen aus Xanten. Kunst u. Altert. Rhein 126 (1987) no. 31 pl. 6"
Vetera,F0002,2000,-2239.581524,-1511.634302,1,dress,D,Glass paste,,Finger-rings,gem,"Glass-paste gem with Diomedes, Palladium robbed to  the right. ",31094,,,,,2000,male?/female?,ZMa_Fe,,1 x 0.9,,,,,,,,,,,,light blue with darker layer,,"Platz-horster, Die antiken Gemmen aus Xanten. Kunst u. Altert. Rhein 126 (1987) no. 38 pl. 7,38"
Vetera,F0003,2000,-2239.581524,-1511.634302,1,dress,D,Stone,Cornelian,Finger-rings,gem,Karneol' gem with Actaeon facing right on a podium.,32966,,,,,2000,male?/female?,ZMa_Fe,,1.1 x 1,,,,,,,,,,,,Transparent yellowish-orange,,"Platz-horster, Die antiken Gemmen aus Xanten. Kunst u. Altert. Rhein 126 (1987) no. 35 pl. 6,35"
Vetera,F0004,1106,1601.25,-88.97461,1,dress,D,Glass paste ,,Finger-rings,gem,Gem from a ring.,33733,,,,,T,male?/female?,ZMa_Fe,,,,,,,,,,,,,,,,
Vetera,F0005,2000,-2239.581524,-1511.634302,1,dress,D,Ring inlays,,Finger-rings,inlay,Silver ring with onyx gem; shepherd before a deathmask.,35249,,,,,2000,male?/female?,ZMa_Fe,,1.42 x 1.05 (gemstone),,,,,,,,,,,,,,"Platz-horster, Die antiken Gemmen aus Xan-ten. Kunst u. Altert. Rhein 126 (1987) no. 51 pl. 10,51"
Vetera,F0006,459,-200,294.27539,1,dress,D,Stone,Silver and onyx,Finger-rings,gem,"Almost roand glass-paste ring stone with figure of a workman; naked potter sits  facing left on a stool with arms and works on a large amphora,which stands on the groand before him. ",25898,,,,,a-H,male?/female?,ZMa_Fe,,1.08 x 1.1,,,,,,0.2,,,,,,Middle blue on a dark ground,,"Platz-horster, Die antiken Gemmen aus Xanten. Kunst u. Altert. Rhein 126 (1987) no. 56 pl. 11,56"
